label,l_eb_l,r_eb_l,u_ll_l,u_rl_l,l_l,l_h
joy,101.55636491775999,85.68208667004876,83.2499195725102,91.40338058485744,83.16850365372699,49.51767361255979
joy,105.0466029860699,92.4040686925671,75.11951269060222,74.95490130363116,68.00735254367721,41.23105625617661
joy,99.70063954117134,87.34900010303555,80.93817026550333,81.09546256402962,78.74642849044012,49.040799340956916
joy,126.55459478048809,112.94594826987392,79.77418342600646,82.86686154637849,71.5122367151245,52.15361924162119
joy,125.65273398827357,116.66632826156842,92.62120806062333,90.04198820638922,90.75791976461338,59.81638571495272
joy,149.04328958978653,124.30952915885129,96.75006825477459,99.77556373076678,72.61542535852834,51.31276644267
joy,138.33403960146805,116.16094051042101,98.9928866621161,95.65168049853013,83.81527307120105,51.85556864985669
joy,110.52858725540764,98.62585045754781,80.49084895909542,78.62216504240388,61.68468205316454,41.677331968349414
joy,119.51007060999326,118.79320536513984,80.46467967323927,76.21729820828702,71.16881339463234,49.09175083453431
joy,119.23330772186492,98.1447120317562,74.07996002143962,76.1638161136481,53.14132102234569,34.828149534535996
joy,107.70371051201434,93.56590688246968,72.9913716596957,75.6476151587624,68.54195795277518,46.87216658103186
joy,127.26596120833344,114.79709483950717,84.9162197878658,80.30300888749046,69.35416353759881,45.254833995939045
joy,126.8251932912323,112.358112499963,89.2352600972533,92.42753677741388,80.32434251209281,52.478567053607705
joy,126.3596851955313,117.1616335987372,91.07970062296437,94.9923577475636,86.02325267042627,55.47071299343465
joy,126.67508531028577,121.67077284953811,83.69051437829566,72.7761754766895,66.48308055437865,44.04543109109048
joy,123.26720777108955,119.39104066913781,85.48068254750298,71.48784737350091,76.69419795525604,55.0
joy,130.24632799155455,106.49990334749774,83.00581632309209,74.15060212366264,72.80109889280519,49.09175083453431
joy,110.59061916186957,99.88373145952892,96.21811911504227,89.65968020030299,96.13532129243653,58.25804665451803
joy,113.34758323617184,92.5423763805324,82.04717904363798,78.68915898111902,68.96375859826666,50.60632371551998
joy,117.486331581167,110.29081503361537,82.54259983895314,80.67085362803407,80.99382692526635,59.16924876994806
joy,123.97940127567571,118.48125525265984,94.42468796789149,96.73006403438393,88.23831367382311,56.586217403180434
joy,108.20061047111432,81.38589524098764,79.90090076241576,70.0011823811191,62.96824596572466,46.87216658103186
joy,101.86277668007631,84.23328582189247,83.7035171071301,67.07741827129112,76.55063683601855,52.43090691567332
joy,132.23858874921112,119.9719351109861,64.6641002002282,78.80820416928081,59.665735560705194,31.400636936215164
joy,132.49946642154396,109.31437064276034,88.69247124675209,102.89490680323834,73.35529974037323,56.36488268416781
joy,138.23862780137435,112.31519976501991,89.55865999079799,101.54171200031764,69.31810730249349,49.39635614091387
joy,146.80508528903323,124.49918149672276,89.46332514875523,85.571741073568,69.6419413859206,39.05124837953327
joy,146.55549117374107,124.84636692761302,94.65570811535605,87.38144914923826,73.38937252763509,47.16990566028302
joy,135.34398177504858,114.43632621877272,90.68166688158718,82.30537878217496,79.84985911070852,59.941638282582836
joy,136.74968531085375,114.31522680269451,87.4405893697988,82.48759212347912,74.94664769020693,49.4064773081425
joy,126.85870251610461,121.1621358129384,76.95742752749558,83.29844224641607,69.26037828369117,43.18564576337837
joy,120.40643406041858,116.42937181768293,81.41352669776282,84.2903826627032,79.12016177940993,50.24937810560445
joy,128.2199896547072,129.7139135288218,80.46794299608086,77.57234610143291,70.61161377563892,38.01315561749642
joy,139.696080679876,119.39349279879698,83.17423390349623,83.13314624050301,57.271284253105414,31.827660925679098
joy,107.45764707514616,96.4716154090778,71.25932406428677,61.945753191095065,60.74537019394976,41.23105625617661
joy,100.50804465859474,98.98237507971118,74.11146741480405,66.29144675662778,70.22819946431775,48.27007354458868
joy,118.85478397886263,91.87338441737279,74.0323578110693,79.256798056942,56.515484603779164,32.449961479175904
joy,105.8722938253012,91.24454530675726,82.54259983895314,78.43464146566298,75.96051605933177,51.62363799656123
joy,131.7278200311767,118.3532212411504,82.58240870624637,65.80638630945667,65.30696746902278,35.38361202590826
joy,126.117279571665,107.38416933466523,94.53831686139713,91.41469862473386,86.02325267042627,57.982756057296896
joy,132.99124776493946,113.63544692041144,88.89037431662408,88.2229912803999,73.97972695272672,45.0
joy,125.33367024146611,109.21082311292966,78.99515830915803,83.60735873127507,73.24616030891995,41.10960958218893
joy,135.76488096127133,116.26491372101586,82.64801758533181,87.47791019771978,68.00735254367721,46.400431032480725
joy,139.46532373634562,115.72375420758013,76.05710848069656,76.03179156331927,61.98386886924694,35.38361202590826
joy,118.30700613155065,109.88907765647627,86.40837565749146,78.37634508774605,83.16850365372699,55.60575509783138
joy,121.25424490915732,105.16418023144575,82.80701929780386,86.08091953168095,71.84010022264724,43.266615305567875
joy,114.81898867319529,104.72420585237124,88.39685632715256,79.88119926488758,84.86459803710851,58.83026432033091
joy,125.33904431414513,103.78203974883687,73.82921400162226,65.84673993674183,55.97320787662612,33.24154027718932
joy,106.31801452307843,98.99633717046548,85.74255220704958,70.5489019650847,76.53757247260981,48.91829923454004
joy,118.77682657018893,103.26853291743267,81.86132044794978,76.17354897303419,68.06614430096654,33.421549934136806
joy,122.03196537129209,102.23952822784003,87.22460502060308,79.13067068256261,73.79024325749306,48.83646178829912
joy,124.99409125622316,100.81410325935724,81.41439679557546,72.22860131721289,64.53681120105021,35.35533905932738
joy,143.40370035821257,121.05995213742713,79.85698836041598,78.83480183874084,61.40032573203501,39.20459156782532
joy,109.34304867738066,103.94918487700565,69.73853089880025,73.94396552915299,62.369864518050704,36.05551275463989
joy,105.86111832132787,96.1488533019268,76.19255485980766,77.21657926965167,73.53910524340094,49.09175083453431
joy,136.51489493126306,122.43622814397258,81.54445446888825,82.42342714727448,72.44998274671983,43.93176527297759
joy,119.57350700668015,119.04491548750865,91.86795422680973,82.52102341380328,89.15716460273958,57.8013840664737
joy,126.89909111365598,103.47370618665678,73.87829887144308,76.40043103248072,54.12947441089743,32.202484376209235
joy,126.44259441530792,102.03905282796552,76.94875296719002,74.41088233970548,56.293871780150276,34.058772731852805
joy,109.50876995022239,95.3352011470692,80.31675989009753,84.37018163799794,73.68174807915459,46.22769732530488
joy,116.761762823455,99.75655578641519,81.47846958380487,83.64106805209568,64.03124237432849,37.013511046643494
joy,105.03583748076794,88.21637562256713,79.47672192464248,82.47289978616976,75.50496672405067,43.86342439892262
joy,104.32373256328444,98.0366990667498,74.85701257507378,78.97642650361753,65.96969000988257,38.948684188300895
joy,101.8098505145731,86.95166952825409,82.61534519604385,87.20665112249179,86.64871608973787,57.42821606144492
joy,109.06714811448671,99.030655746071,83.44015661510375,82.50836629293772,77.83315488916018,54.91812087098393
joy,121.69305648663324,104.94396930823063,81.31628674137164,69.26506512204438,60.876925020897694,33.97057550292606
joy,119.27947714419555,107.18611201730076,80.38916767695554,78.2677571075127,68.24954212300622,39.6232255123179
joy,118.31442859464732,109.20468381416916,86.26231134570409,80.56135104430842,81.04319835741924,48.27007354458868
joy,105.16616817989956,89.67117327222755,80.25217737136197,73.62964755384937,64.13267497929586,33.97057550292606
joy,146.1196506313148,123.80636306387049,78.15946078094899,68.92134081582677,64.62197768561404,42.01190307520001
joy,139.41997181210277,128.5734506702752,92.23079849451864,83.41601029074982,75.28612089887484,49.8196748283246
joy,127.04589557976503,104.25900314563606,83.25597915014899,79.04079934095691,65.52098900352466,39.698866482558415
joy,112.98193023699125,103.74291626890191,87.94690169743862,78.07141194868703,80.36168241145776,50.32891812864648
joy,122.25289810780971,105.40762716605167,83.19267951213709,79.17855401243753,70.83078426785913,38.897300677553446
neutral,133.91288940935942,112.6945491149079,87.68332919599862,85.22025542953122,64.28841264178172,39.698866482558415
neutral,135.2017761696872,99.98665551372639,91.46848671729478,89.51263386312681,60.728905802755904,39.20459156782532
neutral,133.94291671858974,107.19954491541006,87.36495355511076,90.44883537134322,60.40695324215582,39.05124837953327
neutral,115.62864279167005,99.50236198068045,79.80522836962209,81.94624479632394,51.24451190127583,33.28663395418648
neutral,97.81715194156325,90.24041045576395,62.386831059357355,60.30875404900928,46.61544808322666,29.68164415931166
neutral,96.61786775157557,77.3254109205607,66.73186359762718,74.70446798261594,48.08326112068523,29.732137494637012
neutral,100.41878121634574,89.08993218454106,64.66306580807115,71.55847648058833,39.05124837953327,22.02271554554524
neutral,109.78791079732204,91.43004198617939,59.1681378744504,56.442780557170295,43.01162633521314,28.42534080710379
neutral,121.3263843227393,105.9009148704838,68.8851974553916,77.24924846210617,50.92150822589606,32.01562118716424
neutral,95.98478346684519,77.33189499936498,70.09682371972455,68.77960075127169,51.478150704935004,37.20215047547655
neutral,90.6805248194866,70.8261268908229,66.39687537884234,66.80546074266914,45.31004303683677,31.144823004794873
neutral,101.98630040401741,89.61117529244439,64.78837892374399,61.18471190866022,45.221676218380054,26.870057685088806
neutral,114.15370023243128,100.84396716815715,66.60731756017955,68.88735500312923,48.662100242385755,27.65863337187866
neutral,98.4536264379405,80.6856276280694,65.19749368511427,69.13133233669299,43.01162633521314,29.832867780352597
neutral,140.70437387104863,112.40341819601545,80.35931480306789,83.61468976443985,51.10772935672255,40.607881008493905
neutral,117.19422036546109,101.88552066501626,97.30962814359438,97.18734762512221,74.46475676452586,47.01063709417264
neutral,124.59593236578763,111.60075004906597,88.95571219235697,95.11144776487826,72.3671196055225,45.45327270945405
neutral,142.5490591431606,112.64597808219396,72.24045557179966,77.84797755401678,54.62600113499065,38.01315561749642
neutral,130.76072007567453,120.26637106976146,81.37529039947997,70.6419385958821,59.43904440685432,35.608987629529715
neutral,116.01907881870306,90.95654098137112,73.88862574679274,75.55454187466138,53.85164807134504,36.40054944640259
neutral,112.36889072862687,91.62201617105889,84.3408522313928,91.58219550615584,67.05221845696084,42.5205832509386
neutral,120.40606972272427,93.73122637161524,83.24154027718933,88.35062721693888,57.584720195551874,34.655446902326915
neutral,148.31719476863515,136.13827260122332,81.64939202673372,81.39106386794708,60.166435825965294,40.45985664828782
neutral,145.41805371871442,119.70656211525198,82.95041795991906,84.92823907061322,55.362442142665635,35.35533905932738
neutral,126.63737011367508,99.1518931221716,89.38485764676614,90.38361202590826,72.00694410957877,44.94441010848846
neutral,130.31280399635236,113.93479687517205,80.43877084395587,100.163594184338,60.41522986797286,36.61966684720111
neutral,113.6955279618347,96.76301852876534,84.80605093257924,85.87790004235467,55.65968020030299,34.058772731852805
neutral,115.00897594446894,91.75025850538577,70.3157733152094,76.7582243944511,47.75981574503821,29.068883707497267
neutral,123.73214410595693,98.61001821079395,76.71971537617361,82.46933026295362,54.70831746635972,32.64965543462902
neutral,144.5982057130438,113.27725561527653,80.47697068338314,93.07886552931954,49.39635614091387,32.7566787083184
neutral,126.25237658143851,118.33488081797395,73.87762498283726,84.3055301290326,60.53924347066124,41.036569057366385
neutral,149.36213656394077,128.32365261969224,78.23710480264029,84.97177702179235,64.47480127925948,48.30113870293329
neutral,131.81494490455088,102.14628177653205,73.60014841572928,74.568079030395,61.84658438426491,45.27692569068709
neutral,126.15768317599981,112.86236653541863,73.9362097052377,78.39534674712307,48.08326112068523,27.586228448267445
neutral,124.55916900006746,98.62622784434743,76.02082965545662,79.9099261437155,55.036351623268054,39.66106403010388
neutral,150.06729118750866,114.39219081283022,92.40249408377957,92.55380482288939,65.80273550544841,46.09772228646444
neutral,133.5685271851535,109.84662288382468,74.698484809835,81.82725201815636,55.02726596879042,34.713109915419565
neutral,146.1247091196904,116.51966727797658,96.82462409661827,93.76340182117556,64.88451279003334,46.400431032480725
neutral,121.19860620519353,107.40272039655488,78.92734296706192,73.36138792974745,51.24451190127583,31.827660925679098
neutral,124.33860756474894,103.66682057530663,72.60045871318329,74.23498297920258,54.120236510939236,35.608987629529715
neutral,119.4119372544701,96.71145861470936,73.1110377971174,70.10003125790286,45.35416188179427,27.018512172212592
neutral,124.55328057504556,100.59825238412466,72.60045871318329,66.80441152620634,47.43416490252569,34.20526275297414
neutral,123.77260792952907,100.10099795301679,75.48620100060641,79.55108796811962,49.72926703662542,34.66987164671943
neutral,137.78657751470894,113.5669845929979,77.49745444216947,78.2133526575186,53.14132102234569,33.83784863137726
neutral,130.30400846976954,99.19700520550768,80.16051098279263,84.48187929913334,58.872744118140105,41.048751503547585
neutral,146.87512986748155,118.94535063030466,71.36891937049961,73.84256541723516,59.941638282582836,43.9089968002003
neutral,133.17266427498166,111.44131724105299,81.56666681273163,85.0881590977792,54.3415126767741,31.144823004794873
neutral,111.448127028638,86.18965062541041,73.11431479858774,84.25864548897758,52.81098370604357,33.60059523282288
neutral,128.22671085691945,93.80760624903807,73.8342916370369,72.5674073995303,54.230987451824994,36.61966684720111
neutral,111.18436048601949,90.65131997705399,72.50035392790039,77.2191451646625,52.81098370604357,32.55764119219941
neutral,122.15399448893308,107.33580842893932,86.57831983497933,77.03182887226295,63.60031446463138,42.43819034784589
neutral,127.50384696903835,113.27771743793164,74.45924374258158,83.75535446827035,58.9406481131655,36.235341863986875
neutral,149.04328958978653,121.40812099047606,92.314808180784,99.45226405745896,63.56886030125127,40.45985664828782
neutral,112.74473686947974,94.76703535865386,77.89950191503871,76.88156636217562,52.49761899362675,36.235341863986875
neutral,132.8775571916843,107.98744730586327,79.41913924763934,83.93618821925496,53.31041174104736,36.40054944640259
neutral,121.15875409793978,96.72577963749549,73.06042628361018,77.75702057973606,44.94441010848846,30.0
neutral,143.0900346071777,115.68126895563725,75.51990499455712,81.74263294625047,50.08991914547278,31.827660925679098
neutral,131.85204440461465,110.9187764205843,82.39608682784629,91.34354705164137,57.97413216254298,36.359317925395686
neutral,130.26759729096094,116.86204339731191,81.50125432524393,71.55847648058833,55.65968020030299,36.40054944640259
neutral,136.0234491067046,104.48359695163094,78.57898790732057,77.11458774826588,58.872744118140105,40.22437072223753
neutral,110.41647829718775,95.32886428688445,78.91437198307656,73.0467841665864,59.22837157984339,39.96248240537617
neutral,115.96506070096375,85.8744573600155,83.91676831598974,74.18657877101582,53.16013544000805,34.713109915419565
neutral,140.34881707109167,118.24890888206635,83.25585842321838,91.17543465664224,56.462376853972415,35.35533905932738
neutral,132.76740895105735,114.2920171315707,66.80092076391755,82.43564810181527,47.75981574503821,31.400636936215164
neutral,135.44794335869915,110.13756370235774,91.5130426962593,105.57716955349963,67.4166151627327,52.773099207835045
neutral,155.9659886874693,129.08285504343866,90.98528131384991,86.33138923007243,62.03224967708329,43.01162633521314
neutral,138.1205199885621,116.83964659461199,88.15685418910371,86.11052098448761,65.0,46.14108798023731
neutral,150.3313333065799,123.60336700055738,86.58033295879017,84.62102641890988,58.82176467941097,37.44329045369811
neutral,137.3255819861888,124.30449755135308,74.39086838897289,77.91010600687603,52.630789467763066,32.55764119219941
neutral,129.9488941172115,107.64921197014323,82.54153701784574,79.71982543263788,55.08175741568164,33.94112549695428
neutral,107.64158491289147,90.17929791046933,69.93690861038222,66.11855610980423,50.0,33.24154027718932
neutral,119.9936668251656,90.10167465277098,74.41732680347704,80.80555968949409,53.45091205957107,36.235341863986875
neutral,129.1994780905007,107.82002515993105,78.66323634592665,62.616521166215826,51.66236541235796,32.55764119219941
neutral,131.28944570856027,107.93181768386799,86.05583600591251,85.66006678264728,65.45991139621256,46.04345773288535
neutral,127.63557090832435,107.56165322838001,74.88670793060538,81.81420175507668,55.90169943749474,40.80441152620633
neutral,135.0791153513525,113.22400541708214,81.58792824930599,92.03346842651978,58.872744118140105,41.88078318274385
neutral,145.7914687113874,113.6736353397424,80.89573287268915,81.7818509431124,53.36665625650534,35.4682957019364
neutral,123.44702935184964,97.74958312108446,76.64150997679599,83.74687384424624,59.23681287847955,40.311288741492746
neutral,126.63630924237154,99.83800030353498,72.55288650694025,66.25105223706768,53.45091205957107,34.20526275297414
neutral,134.1747147432934,107.25763813556715,77.64142973610734,74.76824962376837,52.20153254455275,34.828149534535996
neutral,127.22342818680043,114.03885833562501,79.90085297483516,87.43835071544513,61.29437168288782,46.87216658103186
neutral,119.99583573446559,94.50433860959114,77.24254529125932,84.0187375189927,54.62600113499065,39.11521443121589
neutral,125.76211429779895,109.65440940442588,80.11202005385181,90.14266975176109,54.70831746635972,36.359317925395686
neutral,143.69978680728656,121.35973202098667,79.72860681940497,78.48807193953564,60.08327554319921,42.20189569201838
neutral,123.77852806611278,98.94649749727472,86.42281264660764,80.92305702348759,61.1310068623117,40.36087214122113
neutral,114.05170092501362,98.8846232697349,65.85596970918505,73.1540381120411,51.92301994298868,34.48187929913333
neutral,133.44927872467204,113.57247288168689,79.21015754460265,79.08985173320237,66.85057965343307,43.60045871318328
neutral,131.57183566532996,100.14111641737708,77.45731837214828,80.47255792079793,50.59644256269407,35.35533905932738
neutral,111.5386827176874,87.08617824583965,77.37252033009975,83.90677575122884,58.9406481131655,35.4682957019364
neutral,118.52326329774361,96.39973138015574,77.34878159661113,82.34433179776927,52.0,33.94112549695428
neutral,111.40625744202221,96.09653812890701,73.6639027676146,77.28335395519133,51.419840528729765,32.802438933713454
neutral,128.1236903394574,105.60690881227686,75.83213194840799,73.23118842698621,51.86520991955976,32.802438933713454
neutral,131.46094100987486,110.07625183449,77.28445643651196,78.66462150914413,60.63827174318213,38.897300677553446
neutral,106.35482864325449,85.08907007447016,80.95994166321799,78.81794535318393,54.405882034941776,35.805027579936315
neutral,153.61718719032737,122.34758754265398,79.52934893599831,73.07940865405271,44.598206241955516,27.65863337187866
neutral,132.7753854990835,121.46178703379628,87.6894967027223,83.16514945212276,67.62396025078685,48.54894437575342
neutral,129.35360875518188,107.7666611591608,81.12732345547266,85.68892398048209,61.032778078668514,39.698866482558415
sadness,132.843681266324,106.84052031853892,85.48711901456397,81.71362778159691,60.728905802755904,36.796738985948195
sadness,160.90821629070882,118.08373381247367,92.97457323940648,94.92916887269291,57.584720195551874,38.8329756778952
sadness,131.378739982213,114.86598690158658,89.71075955166509,89.80322571321483,62.93647591023825,38.28837943815329
sadness,121.37794473512211,100.7224693678836,77.04816772113142,83.21836110396008,48.38388161361178,30.528675044947494
sadness,117.70854505912469,109.12402830959513,64.754436700439,62.5395148601546,46.61544808322666,30.479501308256342
sadness,101.27811511747649,73.5079068164138,65.74022377204261,70.66202973161973,46.238512086787566,31.827660925679098
sadness,82.7417259494525,72.08170356122484,67.19924407372326,80.60411254458194,51.92301994298868,29.206163733020468
sadness,106.61198040054414,84.11225951703236,65.3801560826873,71.08299904438262,32.55764119219941,18.439088914585774
sadness,111.07275696643158,97.88150729270642,71.90038050185338,70.89802433379839,52.0,35.0
sadness,92.26493433535502,74.80182038184984,68.35856538940136,67.82017271621471,54.120236510939236,40.311288741492746
sadness,82.15090397183255,64.0273632100099,62.77199242377632,64.64952604049239,42.04759208325728,29.068883707497267
sadness,105.2749119435828,94.13446629251592,67.47658918663706,67.2506275844707,47.12748667179272,29.0
sadness,121.95478797572727,112.14288362599001,68.91198803364293,73.80436997497598,49.36598018878993,27.80287754891569
sadness,102.77675753455014,85.03567556634769,68.92823310752102,85.90740584427004,53.25410782277739,45.18849411078001
sadness,122.11635151237256,98.03490204754196,75.63548886987115,74.26011456775433,55.71355310873648,36.40054944640259
sadness,139.45207779437618,134.5341836199362,81.53920378742959,85.02453092820794,67.68308503607086,41.23105625617661
sadness,137.7841742998203,107.17453190727502,75.77559522752236,79.65658792845102,59.07622195096772,46.06517122512408
sadness,129.8970420048707,119.09831105166356,80.03645000133612,70.73723045225677,59.20304046246274,37.64306044943742
sadness,108.42899425697794,88.89626376358606,76.58413489864515,77.70479547511495,54.57105459856901,33.83784863137726
sadness,111.26413336441632,90.13368963585452,87.2304395608316,96.36283701419046,63.60031446463138,39.824615503479755
sadness,137.65172894234507,124.59746998569616,89.32505799742424,98.36427406122911,67.91170738539859,46.09772228646444
sadness,130.6165531424562,108.02084247503831,66.69467318856856,72.95252546610415,45.5411901469428,29.832867780352597
sadness,187.0376202667026,154.37990310159748,79.70561815815336,96.27215218981638,57.245087125446844,43.829214001622255
sadness,146.70381809539782,128.50874707293096,79.98128479309399,88.77973119215383,50.92150822589606,34.9857113690718
sadness,156.55295999043224,141.21324120706993,74.4722246375949,70.29224708315988,65.52098900352466,39.824615503479755
sadness,127.1143961745752,99.89031439681007,86.84961740579554,89.68898519234332,45.60701700396552,24.041630560342615
sadness,127.85431246526284,101.84745792995787,74.65422712353222,78.80723848061936,47.75981574503821,29.732137494637012
sadness,147.59327827008468,115.24576309765719,87.36495355511076,92.53244599466765,65.80273550544841,43.93176527297759
sadness,173.70606560885366,145.8584633242064,101.47617806447403,103.89098422959165,57.245087125446844,31.827660925679098
sadness,121.32897219163733,109.50597184909884,87.2304395608316,86.00541077590951,54.70831746635972,36.89173349139343
sadness,128.1738196709729,107.93026796004315,64.16695779675595,72.35621636880661,52.81098370604357,33.421549934136806
sadness,138.6903862733181,111.53302718815193,72.74376382985015,69.28278628357972,48.83646178829912,27.018512172212592
sadness,140.11595150301622,111.15945822929373,96.62734661436187,103.19001454311652,49.64876634922564,27.730849247724095
sadness,131.13005993872883,102.92402701606775,99.95059236212467,103.29609357883862,50.0,34.40930106817051
sadness,156.5981970191299,142.39738681572857,83.91681438619543,105.49348221434715,48.76474136094644,28.600699292150182
sadness,131.25710958927135,125.52514888432238,66.13372660342849,68.4501198233671,48.75448697299562,33.97057550292606
sadness,115.3105733156899,94.17866557269548,75.94105028852913,81.67077284953811,61.84658438426491,40.8166632639171
sadness,143.5932977870113,133.21961244304103,82.88655932084589,90.56217887037315,51.62363799656123,36.89173349139343
sadness,127.01118556866699,104.74610434122289,68.81507085773544,73.9124319146049,43.32435804486894,29.154759474226502
sadness,133.16023105596378,112.06323155287602,81.97414172261418,84.25906421774911,64.1404708432983,46.400431032480725
sadness,139.03730157640177,117.04486660466809,81.51309587022257,94.15916510055936,61.84658438426491,47.853944456021594
sadness,138.58720967405708,122.0145046599236,81.56136565874804,76.09237429924632,59.93329625508679,45.79301256742124
sadness,147.07124877403348,134.52370943791365,76.87216658103186,77.296161914957,51.264022471905186,34.828149534535996
sadness,140.97997923500185,119.74292710765727,81.46865846316611,104.71625749391121,57.245087125446844,39.824615503479755
sadness,100.6042508807203,78.22710998715809,86.86904495280555,85.97321102227065,53.75872022286245,32.802438933713454
sadness,138.19697839745766,115.24989716463995,67.15792691805038,80.60671962707622,42.37924020083418,28.844410203711913
sadness,137.4290333797793,111.93455834072675,85.98018999870943,102.05382782339052,63.631753079732135,46.32493928760188
sadness,150.3313333065799,123.60336700055738,86.58033295879017,84.62102641890988,58.82176467941097,37.44329045369811
sadness,133.04677952258507,101.62144939226798,72.25455480872604,75.28683886254372,56.515484603779164,32.526911934581186
sadness,131.23906327423313,112.03148351093363,83.97057550292607,81.85125072543488,55.10898293381942,31.89043743820395
sadness,117.36662636435923,100.3393165306804,67.47793869358271,72.7761754766895,50.0,31.827660925679098
sadness,94.70137900000225,79.63753912134786,68.98671153723635,69.05442050961018,50.44799302251776,31.144823004794873
sadness,132.77519840438129,108.83205393722174,88.22271646002919,80.95742129275357,43.965895873961216,27.80287754891569
sadness,139.42599270370187,114.06981862432613,85.8804408017897,91.45265175570123,65.7419196555744,52.478567053607705
sadness,130.01650234792083,116.53125322775765,85.17350548279117,94.07622195096772,83.57032966310472,51.73973328110612
sadness,168.23372366567355,130.4282024521913,82.87987263565559,97.15474646575571,57.584720195551874,38.948684188300895
sadness,134.37978470089243,113.13584138510018,87.20462143929737,100.89016414082731,67.68308503607086,39.824615503479755
sadness,145.40139824532292,117.81675165757498,79.4692376024942,74.75132233884685,51.419840528729765,34.655446902326915
sadness,143.13986782829767,111.50957695791767,77.89950191503871,88.03942421952624,58.872744118140105,39.824615503479755
sadness,130.67427000108347,100.70912618256243,80.15929793816665,90.66477695253283,60.53924347066124,42.190046219457976
sadness,125.37660595577458,101.25489404739791,81.97078714255403,67.86938478736386,51.24451190127583,24.596747752497688
sadness,133.44344527655818,103.52755247876605,71.36891937049961,72.53284103963804,52.20153254455275,31.827660925679098
sadness,132.48740241085764,101.07548078106899,105.0099339960264,105.07366495619951,50.59644256269407,30.4138126514911
sadness,128.51011673135508,98.66339178364981,80.81603374979821,92.14495463521915,56.462376853972415,39.408120990476064
sadness,119.5534634368518,95.80451724938834,85.39949620409836,111.70142307554678,61.61980201201558,58.18934610390462
sadness,151.13877509347185,123.4642784226795,71.63801121065569,79.30176417060181,50.92150822589606,33.421549934136806
sadness,147.3425994310095,120.67484423876788,71.01190307520001,75.66373465796144,50.59644256269407,31.240998703626616
sadness,130.0300500686245,113.37698092466437,84.85729409068827,102.94683494544715,53.45091205957107,37.21558813185679
sadness,130.46435906879847,106.77533066651094,87.76260687115091,79.92768976391793,61.61168720299745,36.796738985948195
sadness,122.90291768819256,101.21186795047342,83.4499614791759,77.51899852669021,64.03124237432849,38.897300677553446
sadness,144.13201632596216,117.6916406443136,70.17078622708645,78.91674936126027,48.76474136094644,32.64965543462902
sadness,131.59694929768185,102.09886669302244,73.03950115772149,85.72507347349142,61.68468205316454,38.948684188300895
sadness,142.83833712245237,124.43522041238845,80.62899866193095,82.28944303348092,65.55150646628954,40.45985664828782
sadness,137.8932632181676,117.76213232869709,78.7814034005537,86.05412083254438,67.4166151627327,42.01190307520001
sadness,122.4309943919427,92.23799720574362,85.83305691582322,85.29342185075335,65.25335240430181,39.6232255123179
sadness,125.31742436348037,96.9310755680321,75.23568231352104,89.97791167882639,52.773099207835045,39.6232255123179
sadness,97.69341520908101,79.52128578785181,96.86179395080455,103.87785749217431,55.65968020030299,37.8021163428716
sadness,101.55410600865488,77.0,96.8950827374635,104.16020274188946,47.38143096192854,25.495097567963924
sadness,119.17469612084207,100.4727642499809,77.21839922716407,82.27441675144452,45.12205669071391,23.345235059857504
sadness,117.26895706239424,97.63889904995459,68.28154074763202,67.21876132139553,51.66236541235796,30.479501308256342
sadness,160.23692182095448,120.71941983645176,77.36801667445998,94.37884547612475,41.14608122288197,30.0
suprise,178.1304692366466,149.9848466265631,91.285311463403,106.95211706767729,79.2464510246358,82.96987405076617
suprise,167.7209372726363,130.36612790759358,93.55026138761528,111.2712579789179,85.56284240252891,93.39164844888434
suprise,189.3630909426364,164.62142987263533,92.91388073365914,104.86803238668863,90.9065454189081,87.92041856133307
suprise,142.39555032365365,121.37799437902555,76.89970229237088,91.11374649712997,62.42595614005443,56.61271941887264
suprise,153.89637714085052,120.70062858463938,62.401897255717316,76.0594294888588,58.05170109479997,57.87054518492115
suprise,111.74045120290911,88.30705218061586,68.04134748752145,88.68483523128404,65.85590330410783,63.245553203367585
suprise,124.86835006250755,117.9799101257615,68.76180004445763,87.0,59.54829972383762,60.63827174318213
suprise,127.94501395531343,97.36356473020706,64.45484464204644,83.86831011095231,67.89698078707183,76.15773105863909
suprise,162.864971045464,149.24092497352763,77.42444974566374,93.97867389580145,74.95331880577403,77.79460135510689
suprise,136.84752458158715,113.17976161145813,70.77071089856031,89.94357779458153,67.26812023536856,70.8801805866774
suprise,112.96102940637547,83.9859241291388,70.28664437727363,81.56015584605876,57.28001396647874,60.166435825965294
suprise,128.43851684441182,112.62111759770735,59.058772731852805,61.668009704371286,44.64302857109943,26.40075756488817
suprise,129.08412608854192,107.17775294611276,70.05570344846717,83.36805429943912,64.81512169239521,68.15423684555495
suprise,153.32046054477541,122.86477704115708,70.08942993037932,99.98186016709364,68.76772498781678,74.95331880577403
suprise,197.2517302201228,153.97337347750494,87.90796049691892,114.91199142398855,84.50443775329198,95.88013350011565
suprise,188.91235005030182,159.19608099299893,99.16541411052552,131.23766600335438,100.41912168506553,107.70329614269008
suprise,185.3180642966555,136.59272546335617,80.82011533527623,101.30680805408241,77.79460135510689,80.95677859203639
suprise,154.8605352086735,123.91208970668762,73.29894352301827,80.30653825943202,62.177166226839255,51.42956348249516
suprise,157.11693237663752,123.28378781446024,86.46743474741217,120.421128950786,86.2670273047588,90.52071586106685
